微博 ID,评论者昵称,评论内容,评论时间,cleaned_content,segmented_content,情感分析结果,解析
5058337895616663,-淮水江南望-,『LASER-乔殊』人间天使乔殊👼漫画少年乔殊💖天生焦点乔殊🌸绝美侧颜乔殊🦄可盐可甜乔殊💫精致蓝眸乔殊🌠狙心神仙乔殊💞创作鬼才乔殊🎶清冷气质乔殊🌙美貌与实力并存🌟经常抬头数星星，就不会低头数糖果『LASER-乔殊』人间天使乔殊👼漫画少年,Sun Jul 28 19:25:58 +0800 2024,LASER 乔殊 人间天使乔殊 漫画少年乔殊 天生焦点乔殊 绝美侧颜乔殊 可盐可甜乔殊 精致蓝眸乔殊 狙心神仙乔殊 创作鬼才乔殊 清冷气质乔殊 美貌与实力并存 经常抬头数星星 就不会低头数糖果 LASER 乔殊 人间天使乔殊 漫画少年,LASER 乔殊 人间 天使 乔殊 漫画 少年 乔殊 天生 焦点 乔殊 绝美 侧颜 乔殊 可盐 可甜 乔殊 精致 蓝眸 乔殊 狙心 神仙 乔殊 创作 鬼才 乔殊 清冷 气质 乔殊 美貌 实力 并存 经常 抬头 数星星 不会 低头 糖果 LASER 乔殊 人间 天使 乔殊 漫画 少年,1,该评论通过一系列赞美性词汇如“人间天使”、“绝美侧颜”、“创作鬼才”等，反复强调对角色乔殊的喜爱和欣赏，整体情感充满热情与支持，明显为正面。
5058337895616663,红茶记得加糖,特别好门面[可怜][可怜],Sun Jul 21 19:37:24 +0800 2024,特别好门面,特别 门面,1,该评论使用了“特别好”这一强烈积极的形容词，直接表达了对门面的高度赞赏和满意，整体情感倾向明显为正面。
5058337895616663,Min-雅倩,门面秒了,Sun Jul 21 07:18:32 +0800 2024,门面秒了,门面,1,该评论使用“秒了”这一网络流行语，表达了对某人或事物在门面（通常指外貌或形象）方面表现极为出色、远超他人的赞赏，带有强烈的肯定和赞美情绪，整体情感倾向为正面。
5058337895616663,溏屿南殊_,门面好伟大的脸,Wed Jul 24 18:15:18 +0800 2024,门面好伟大的脸,门面 伟大,1,该评论使用了“好伟大”这一高度赞美性词汇来形容“门面脸”，表达了对对象外貌的强烈欣赏和肯定，整体情感倾向明确为正面。
5006059852793948,温小小吞,只有这种时候我才敢承认我玩阴阳师[黄金薯R],Tue Feb 27 16:19:57 +0800 2024,只有这种时候我才敢承认我玩阴阳师,承认 阴阳师,-1,评论中“只有这种时候我才敢承认”暗示了对游戏或自身行为的羞耻感或无奈，带有明显的自我否定和消极情绪，整体情感倾向为负面。
5058337895616663,白汐沐,我们门面是这样的,Mon Jul 22 02:52:20 +0800 2024,我们门面是这样的,门面,0,该评论仅陈述“我们门面是这样的”这一事实，没有使用明显的积极或消极词汇，也未表达明确的情感态度，属于客观描述，因此情感倾向为中性。
5058337895616663,softswez_,伟大的门面！乔门[打call][拳头],Thu Aug 08 13:29:37 +0800 2024,伟大的门面 乔门,伟大 门面 乔门,1,该评论使用了“伟大的”这一高度赞扬的词汇来形容“门面”，并直接称呼“乔门”，表达了对特定人物或团队的强烈认可与推崇，整体情感倾向为正面。
5058337895616663,qnmd叠纸构思掉率给我棍,门面是这样的[亲亲],Sun Jul 21 18:59:43 +0800 2024,门面是这样的,门面,0,该评论仅陈述“门面是这样的”，没有使用明显的情感词汇或表达个人态度，属于客观描述性语句，无法判断具体情感倾向，因此归类为中性。
5058337895616663,stoneAoA,门面秒了[泪],Thu Jul 25 10:07:54 +0800 2024,门面秒了,门面,1,该评论使用了“秒了”这一网络流行语，通常表示“完胜”或“非常出色”，带有强烈的赞赏和肯定意味。结合“门面”一词，很可能是在赞美某人或某物的外观或表现极为出众，整体情感倾向为正面。
5006059852793948,春川肉肉子_恭酱酱酱酱酱锵锵cei,非遗联动我喜，梦一个龙女联动非遗绒花[doge],Tue Feb 27 16:28:38 +0800 2024,非遗联动我喜 梦一个龙女联动非遗绒花,非遗 联动 我喜 联动 非遗 绒花,1,评论中“我喜”直接表达了喜爱之情，“梦一个”体现了对联动内容的期待和向往，整体语气积极，情感倾向明显为正面。
5006059852793948,lllalazeyo,这次双神的联动皮肤 真的特别好看，季小姐也是真的特别美丽，那个cg的色彩美学真的很顶！cg魂兮归来！[泪][泪][泪],Tue Feb 27 16:38:38 +0800 2024,这次双神的联动皮肤 真的特别好看 季小姐也是真的特别美丽 那个cg的色彩美学真的很顶 cg魂兮归来,这次 双神 联动 皮肤 特别 好看 小姐 特别 美丽 cg 色彩 美学 很顶 cg 魂兮归来,1,评论中使用了“特别好看”、“特别美丽”、“很顶”等积极词汇，表达了对联动皮肤、角色形象和CG画面的高度赞赏，整体情感倾向为正面。
5006059852793948,柴麓怡怡,只有这种时候我才敢承认我玩阴阳师,Tue Feb 27 23:14:06 +0800 2024,只有这种时候我才敢承认我玩阴阳师,承认 阴阳师,-1,评论中“只有这种时候我才敢承认”暗示了平时对玩《阴阳师》感到羞耻或不愿公开，带有明显的自嘲和无奈情绪，整体表达了负面的情感倾向。
5006059852793948,毛绒绒松鼠球,神启荒的联动皮确实很好看[awsl],Wed Feb 28 18:33:36 +0800 2024,神启荒的联动皮确实很好看,神启荒 联动 确实 好看,1,评论中使用了“确实很好看”这一明确赞美性表达，直接肯定了联动皮肤的外观，传达了欣赏和满意的积极情绪，整体情感倾向为正面。
5006059852793948,青色小幽幽丶,虽然但是……大金鱼就算了，最丑联动皮没有之一[允悲]（个人看法）,Tue Feb 27 22:35:05 +0800 2024,虽然但是 大金鱼就算了 最丑联动皮没有之一 个人看法,金鱼 就算 最丑 联动 没有 个人 看法,-1,该评论明确使用“最丑联动皮没有之一”等强烈负面评价词汇，表达了对联动皮肤的极度不满和批评，整体情感倾向为负面。
5006059852793948,-星不语-,只有这种时候我才敢承认我玩阴阳师,Wed Feb 28 13:24:03 +0800 2024,只有这种时候我才敢承认我玩阴阳师,承认 阴阳师,-1,评论通过“只有这种时候我才敢承认”的表达，暗示玩《阴阳师》在平时可能带来羞耻感或不被认同的压力，带有自嘲和无奈的情绪，整体情感倾向为负面。
5006059852793948,Aoandon-,联动好，zen坏[爱你],Wed Feb 28 09:00:27 +0800 2024,联动好 zen坏,联动 zen,-1,评论中“联动好”与“坏”形成矛盾表达，但“zen坏”中的“zen”可能为“真”的谐音或强调，整体语气偏向强调“坏”这一负面评价，表达了对联动内容的不满或批评。
5006059852793948,是江南南,只有这种时候我才敢承认我玩阴阳师,Wed Feb 28 19:21:57 +0800 2024,只有这种时候我才敢承认我玩阴阳师,承认 阴阳师,-1,评论中“只有这种时候我才敢承认”暗示了平时对玩《阴阳师》这件事存在羞耻感或顾虑，带有自嘲和无奈的情绪，整体表达了对游戏或自身处境的不满与消极态度。
5006059852793948,-爆爆珠,联动好，zen坏,Wed Feb 28 01:51:16 +0800 2024,联动好 zen坏,联动 zen,-1,评论中“zen坏”是网络用语“真坏”的谐音表达，带有明显的负面评价色彩。虽然前半句“联动好”看似积极，但整体通过转折结构强调了负面态度，表达了对联动内容的不满或批评。
5006059852793948,完里有姜饼熊,只有这种时候我才敢承认我玩阴阳师,Wed Feb 28 14:13:20 +0800 2024,只有这种时候我才敢承认我玩阴阳师,承认 阴阳师,-1,评论通过“只有这种时候我才敢承认”表达了对玩阴阳师这一行为的羞耻或无奈，暗示平时可能因游戏内容、社交压力或其他原因而不敢公开承认，整体带有自嘲和消极情绪。
5006059852793948,太阳男神阿西吧,阴阳师在公益和非遗这里没话说[抱一抱],Tue Feb 27 21:48:01 +0800 2024,阴阳师在公益和非遗这里没话说,阴阳师 公益 没话说,1,评论中“没话说”是网络用语，表示做得非常好、无可挑剔，表达了高度认可。结合“公益和非遗”这一具体领域，明确赞扬了阴阳师在承担社会责任和传承文化方面的积极表现，整体情感倾向为正面肯定。
5006059852793948,我想改一个别人认不出我的名字,联动好 zen坏,Tue Feb 27 22:47:10 +0800 2024,联动好 zen坏,联动 zen,-1,评论中“坏”字直接表达了负面评价，虽然“好”字可能表示对联动本身的认可，但整体语境中“坏”的否定意味更强烈，暗示对联动内容或形式的不满，情感倾向为负面。
5006059852793948,Made茵拆着呐,我游排面！,Wed Feb 28 08:14:18 +0800 2024,我游排面,我游 排面,1,评论中“排面”是网络用语，意为有面子、有排场，通常用于表达自豪和赞赏。结合语境，该评论表达了对自己所玩游戏或相关内容的认可与骄傲，整体情感倾向积极正面。
5006059852793948,一月蝉,只有这种时候才敢承认自己玩阴阳师,Thu Mar 07 00:38:15 +0800 2024,只有这种时候才敢承认自己玩阴阳师,承认 阴阳师,-1,评论通过“只有这种时候才敢承认”表达了对玩《阴阳师》这一行为的羞耻或无奈，暗示平时因某种压力（如社会评价、游戏争议等）而不敢公开承认，带有自嘲和消极情绪，整体情感倾向为负面。
5006059852793948,风谷来客醉山林,看得出来阴阳师真的很想往国风转变，ZEN急了。,Wed Feb 28 14:13:55 +0800 2024,看得出来阴阳师真的很想往国风转变 ZEN急了,看得出来 阴阳师 国风 转变 ZEN,-1,评论中“看得出来阴阳师真的很想往国风转变”带有观察性描述，但紧随其后的“ZEN急了”使用了网络流行语，暗指游戏方（ZEN工作室）因某种压力而显得仓促或焦虑，整体语气含有轻微的讽刺和质疑意味，因此情感倾向为负面。
5006059852793948,Yri小咸不闲,只有这种时候才敢承认自己玩阴阳师,Wed Feb 28 22:13:10 +0800 2024,只有这种时候才敢承认自己玩阴阳师,承认 阴阳师,-1,评论中“只有这种时候才敢承认”暗示了平时对玩《阴阳师》感到羞耻或顾虑，带有自嘲和无奈的情绪，整体表达了对游戏或自身处境的负面感受。
5006059852793948,慕沉沉的沉,只有这种时候才承认自己玩阴阳师,Mon Mar 11 19:48:52 +0800 2024,只有这种时候才承认自己玩阴阳师,承认 阴阳师,-1,"该评论使用了""只有这种时候才承认""的表达，暗示对阴阳师玩家平时不承认身份、只在特定情况下才提及的行为带有讽刺和不满情绪，整体情感倾向为负面。"
5231895107341119,明声不语,大超为了打须佐已经变成伪人了[笑cry]这种话捅出去说不定真能把饮食送走[耶],Tue Nov 11 20:41:25 +0800 2025,大超为了打须佐已经变成伪人了这种话捅出去说不定真能把饮食送走,大超 打须 变成 伪人 出去 说不定 真能 饮食 送走,-1,评论中使用了“伪人”、“捅出去”、“送走”等负面词汇，暗示角色行为异常且可能引发严重后果，带有明显的讽刺和担忧情绪，整体情感倾向为负面。
5235409682171196,用户7454759508,@市场监管总局@河北市场监管@拼多多#投诉#紧急爆光！拼多多新源堂中草药馆（石家庄蓝泓医药科技有限公司）卖无批号增高助长生长助理调理中药材，虚假宣传成人二次生长+无副作用，无资质指导用药。。。。。我7月服用后身上起小红疹，后头痛，停药并口服氯雷他定片后症状才缓解。在服用该产品时并未吃任 http://t.cn/AXLq3R0u,Sat Nov 22 12:04:05 +0800 2025,紧急爆光 拼多多新源堂中草药馆 石家庄蓝泓医药科技有限公司 卖无批号增高助长生长助理调理中药材 虚假宣传成人二次生长 无副作用 无资质指导用药 我7月服用后身上起小红疹 后头痛 停药并口服氯雷他定片后症状才缓解 在服用该产品时并未吃任,紧急 爆光 多多 新源 中草药 石家庄 蓝泓 医药 科技 有限公司 批号 增高 助长 生长 助理 调理 中药材 虚假 宣传 成人 二次 生长 无副作用 资质 指导 用药 服用 身上 起小 红疹 头痛 停药 口服 氯雷 定片 症状 缓解 服用 产品 并未 吃任,-1,该评论详细描述了购买无批号产品后出现身体不适的经历，使用“虚假宣传”、“无副作用”等词语揭露商家欺骗行为，并提及服药后产生不良反应，表达强烈的投诉和不满情绪，整体情感倾向为负面。
5231222848751135,哎我的小狗,好美的画面,Mon Nov 10 12:10:29 +0800 2025,好美的画面,美的 画面,1,该评论使用了“好美”这一积极形容词，直接表达了对画面质量的赞赏和喜爱，整体情感倾向明显为正面。
5231222848751135,与君长生丶,新周顺利[抱一抱],Mon Nov 10 18:41:43 +0800 2025,新周顺利,新周 顺利,1,"该评论使用了""顺利""这一积极词汇，表达了对新一周的美好祝愿和乐观期待，整体情感倾向为正面。"
5231222848751135,洋洋Ajax,活在当下 [给力],Mon Nov 10 00:39:02 +0800 2025,活在当下,活在 当下,0,该评论仅表达“活在当下”这一生活态度，没有使用明显的情感词汇，也未体现对具体事物的褒贬评价，属于中性陈述。
5231222848751135,来不及再见ing,早上好[心]周一快乐[鲜花][鲜花][鲜花],Mon Nov 10 07:53:55 +0800 2025,早上好周一快乐,早上好 周一 快乐,1,该评论使用了“早上好”和“周一快乐”等积极问候语，表达了对新一周开始的祝福和乐观态度，整体情感倾向为正面。
5231222848751135,你苏到我了,感谢分享[送花花],Mon Nov 10 23:16:03 +0800 2025,感谢分享,感谢 分享,1,该评论使用了“感谢”这一礼貌用语，表达了对分享行为的认可和感激之情，体现了积极的互动态度，整体情感倾向为正面。
5231222848751135,别漾夏至,我梦想中想去生活的地方啊[爱慕],Mon Nov 10 08:55:53 +0800 2025,我梦想中想去生活的地方啊,梦想 中想 生活 地方,1,评论中使用了“梦想中想去生活的地方”这一表达，带有强烈的向往和憧憬情感，体现了对目标地点的喜爱和积极态度，整体情感倾向为正面。
5231222848751135,sishi13,早呀，新周愉快[爱慕],Mon Nov 10 07:11:46 +0800 2025,早呀 新周愉快,新周 愉快,1,评论使用了“早呀”和“新周愉快”等问候和祝福语，表达了对新一周的积极期待和友好态度，整体情感倾向为正面。
5231222848751135,古藤爱煎饼_,新周快乐[可爱],Mon Nov 10 06:50:29 +0800 2025,新周快乐,新周 快乐,0,该评论仅表达“新周快乐”的常规祝福，属于日常问候用语，没有明显的情感倾向或评价性内容，因此判断为中性情感。
